name,a,diameter,moid
,2.364776884441930,1.941,0.95743
Ralph,2.293630110202930,4.591,0.957436
,2.223502545309820,1.956,0.957454
,2.757044573752730,5.569,0.957454
,2.246421681781150,2.235,0.957458
,2.321452140692710,2.285,0.957481
,2.8760750466251,4.481,0.957483
,2.2734399797326,2.719,0.957489
,2.110249461311300,2.016,0.957496
,2.396584542455570,1.421,0.957512
,2.29424034827506,3.573,0.957516
Boisvert,2.240791931314780,2.321,0.957519
,2.430293299989460,1.652,0.95754
,2.340828696848480,1.887,0.957548
,2.552986661032760,4.756,0.957619
,2.575975780684600,2.368,0.957635
Leocadia,2.462058900212330,17.321,0.957642
,2.184694869637280,2.456,0.957646
,2.434781836133570,2.206,0.957672
,2.663644720123540,4.286,0.957673
,2.304424820292170,2.566,0.957697
,2.260629903042480,2.787,0.957704
,2.674625601512740,5.822,0.957705
,2.394269719203650,3.041,0.957707
,2.153266246461100,2.044,0.957724
,2.590990596213640,5.437,0.957749
,2.630514459977110,1.564,0.957752
,2.376873476608190,2.208,0.957783
,2.316321412725300,2.322,0.957785
,2.444742842723080,7.159,0.957795
,2.337357070550290,2.028,0.957802
,2.598263688562970,7.456,0.957802
Lohnert,2.740525491122830,9.638,0.957805
,2.357170100536730,5.823,0.957815
Okiko,2.376882472075280,3.228,0.957824
,2.23941864005507,1.304,0.957831
,2.274249156290110,1.641,0.957836
,2.294985369393970,1.797,0.957836
,2.408863634344430,2.868,0.957837
,2.309098697552190,3.164,0.957844
Houtman,2.230727671219580,2.155,0.95786
,2.199146903938100,2.146,0.957874
,2.423359663420750,1.515,0.957903
Sutton,2.372050549223970,6.979,0.957907
,2.257818698055660,2.001,0.957928
,2.300968850196950,3.139,0.957938
,2.377373080594220,1.652,0.957954
,2.403886674040410,6.607,0.957978
Zarinrahman,2.331037426438010,3.102,0.957982
,2.465281970825560,3.392,0.957985
,2.638753104264170,1.994,0.958009
,2.307291052126210,2.381,0.958012
,2.2437140443279,4.604,0.958013
,2.674945468386530,5.502,0.958021
,2.196701112555400,1.892,0.958044
,2.198877767528350,2.995,0.958069
,2.201131869877260,2.885,0.95807
,2.295009372779440,3.352,0.958074
,2.385234933746670,3.448,0.958075
Geiger,2.287470290197000,3.848,0.958078
,2.323597656793780,3.024,0.958084
,2.565709505829430,3.299,0.958096
,2.55470325697471,1.677,0.958099
,2.298223797094430,1.868,0.958108
,2.320787698532480,1.820,0.958119
,2.542763539195890,2.957,0.958127
Fujimura,2.298547723772560,2.104,0.958137
,2.240441703270970,2.624,0.958138
,2.3346964543278,3.167,0.95815
,2.335295250230230,3.301,0.958151
,2.751400784270840,1.691,0.95816
,2.356676330866360,2.471,0.95817
,2.292677523676400,1.646,0.958178
,2.309168051609620,2.088,0.958182
,2.386894941566440,2.420,0.958193
,2.746200716649960,5.901,0.9582
,2.783682000834800,2.982,0.958205
,2.521600884503160,4.329,0.958206
,2.569231812298930,3.098,0.958206
,2.299145909699350,1.437,0.958208
,2.443707469297530,3.536,0.958209
,2.164469018552690,1.715,0.958214
,2.345169705086460,3.510,0.958217
,2.593068970429950,3.756,0.958228
,2.206489151018830,1.356,0.958229
,2.569052350212940,3.976,0.958229
,2.626768478066520,2.945,0.958231
,2.201600396929460,2.496,0.958245
,2.186801177781700,3.134,0.958256
,2.290078671419860,1.992,0.958258
,2.287244469594160,2.900,0.958265
,2.674330233412570,2.010,0.958268
Plimpton,2.387838729269760,4.386,0.958282
,2.339149031803740,2.822,0.95829
,2.422581615525690,4.158,0.958297
,2.586020106035420,3.548,0.958324
,2.3682532363894,1.677,0.958329
,2.296771657169770,4.048,0.958382
,2.555211500407470,10.367,0.958383
,2.373073438863070,8.228,0.95839
,2.383573540024300,4.642,0.95841
,2.259908026890450,2.248,0.958414
,2.597451395266610,1.668,0.958419
,2.354817065656090,1.344,0.958421
,2.392832849317540,2.986,0.958424
,2.776892085153050,2.522,0.958464
,2.281084039411280,2.388,0.958479
,2.308424542076430,1.426,0.958494
,2.634693605305270,3.886,0.958494
Rigonistern,2.262545884715780,2.741,0.9585
,2.667913397132750,3.303,0.958502
,2.181062851177070,3.465,0.958508
,2.258093406988180,1.686,0.958509
,2.242314578319640,1.558,0.958524
,2.307441628268970,1.740,0.958536
,2.382256702672510,1.435,0.958536
,2.374383704470010,1.521,0.958541
,2.347632019350950,3.323,0.958551
,2.337753869563830,2.637,0.958552
Donhoff,2.413401465086360,7.775,0.958592
,2.358765400823810,3.413,0.958604
Aliciahall,2.257518877950100,2.527,0.958613
,2.360004456993770,1.245,0.958647
,2.353241056931600,3.373,0.95867
,2.772118522656510,4.401,0.958698
,2.414769890262080,3.093,0.9587
,2.365350016948580,2.296,0.958701
,2.254836346257560,3.704,0.958704
,2.105441082143270,1.586,0.958709
,2.395522527742340,3.686,0.95871
,2.531799077225360,2.577,0.958723
,2.198094240082110,4.153,0.958732
Faulkes,2.233804731237960,3.489,0.95874
,2.182681641901960,2.757,0.958745
,2.449647102738020,2.157,0.958746
,2.166695104559350,1.920,0.95875
Csermely,2.450294607318230,1.417,0.958753
,2.335122163937110,1.659,0.958794
,2.450900947025750,3.316,0.958801
Ronan,2.281231786310150,12.162,0.95881
,2.660537525001350,3.707,0.958814
,2.470621881694880,3.104,0.95882
,2.29669014381491,1.285,0.958827
Bertelli,2.320084264037620,3.963,0.95883
,2.312125896214040,2.368,0.958849
,2.399767462827130,2.740,0.95885
,2.382249469641780,1.634,0.958861
,2.365814941578420,2.910,0.958862
Hypsipyle,2.335098212645340,11.022,0.958866
Kandakurenai,2.259233664384380,4.189,0.958887
,2.764008821874980,3.927,0.958896
Otero,2.27291176999127,10.974,0.958901
,2.377288081490600,2.544,0.958903
,2.39068424003495,5.504,0.958907
ISO,2.161404381635630,2.235,0.958909
,2.386571877354450,3.474,0.958943
,2.443247397607050,2.991,0.958953
Beppeforti,2.28535206620534,4.246,0.958954
,2.429013556046820,2.252,0.958956
,2.666484393747830,4.240,0.958958
,2.638862212701040,2.415,0.958965
,2.348160656031210,2.162,0.958969
,2.549665343194870,7.594,0.958991
,2.710204062127590,2.003,0.959
,2.401655131691390,3.314,0.959004
Michmadsen,2.290391862400530,3.400,0.959013
,2.285496305962610,2.842,0.959029
,2.739268121777010,2.284,0.959032
,2.63001859761388,3.777,0.959035
Brentano,2.23741055822362,4.205,0.959039
,2.455901836317150,7.487,0.959039
,2.470702209036620,7.543,0.959054
Buhrmester,2.445974804806500,6.340,0.95907
,2.41612916023481,2.198,0.959075
,2.553800181322300,1.807,0.959119
,2.533690952756060,6.013,0.959122
Repin,2.326482015057740,6.224,0.95914
,2.378137675294970,2.381,0.959156
,2.304618863944140,1.379,0.959176
,2.281873151469700,1.724,0.959188
Pendharkar,2.35090714437631,4.751,0.959188
,2.591439630758280,2.410,0.95919
,2.209991381671150,2.243,0.959215
,2.291557280719590,1.905,0.959234
,2.695033783724190,7.648,0.959235
,2.147910008190700,2.437,0.959248
,2.74642544818525,3.202,0.959254
,2.270339334719710,2.323,0.959255
Gokcay,2.254509096513350,3.318,0.959261
Atalante,2.746824002547550,115.204,0.959267
Horky,2.401119431000600,6.685,0.959272
,2.42432404538981,2.739,0.959273
,2.691801674311410,2.289,0.959296
,2.292714772700020,2.336,0.959298
,2.63703855565974,4.756,0.959308
,2.390402447187520,6.549,0.959316
,2.672590153587820,1.661,0.959336
,2.271394310976790,3.301,0.959349
Valeriesarge,2.290137541545190,2.723,0.959353
,2.432004268215920,2.227,0.959366
,2.422401358055080,3.392,0.959374
Gongyi,2.293814978711640,3.028,0.959378
,2.318944370843640,1.968,0.959386
,2.726036011333080,4.220,0.959403
,2.399636390029800,2.224,0.959407
,2.562843585147920,1.582,0.95942
,2.384134017200590,3.457,0.959434
,2.430979347543680,2.454,0.959449
,2.413675926990780,2.011,0.959454
,2.595695483347980,1.257,0.959462
Betulapendula,2.37569575748432,4.391,0.959471
,2.523423638496150,9.737,0.959481
,2.279646122931600,2.070,0.959499
,2.548036910901930,3.045,0.959511
,2.402941240108410,4.421,0.959514
,2.289723315180830,1.392,0.959522
,2.425269075945450,1.821,0.959524
,2.429357899627570,6.513,0.959533
,2.596313449941230,6.016,0.95954
,2.441000785071300,5.082,0.959561
,2.848757963718250,1.976,0.959562
,2.559879137914160,2.871,0.959573
,2.215302452492760,3.862,0.959577
,2.406924722503130,3.954,0.959583
,2.325506407835600,1.692,0.959585
,2.282135421481760,3.512,0.959588
,2.273446603935550,5.791,0.959592
,2.469664825814860,1.709,0.959597
,2.596541235657960,3.438,0.959616
,2.250810740439860,2.079,0.959629
,2.427084185926800,6.007,0.959629
,2.247645167404800,1.496,0.959643
,2.792283174741710,6.466,0.959648
,2.5810213607302,1.772,0.959649
,2.582972101680280,1.454,0.959659
Carlmurray,2.190174129224070,6.864,0.959678
,2.27942017295429,1.340,0.95969
,2.666991549040600,1.638,0.959694
,2.282076027047400,1.594,0.959698
,2.245388912010860,1.748,0.959701
,2.540090553595400,1.610,0.959703
,2.44000494149567,5.700,0.95971
,2.376466801332060,4.008,0.959714
,2.391610801506040,4.386,0.959745
,2.269310643559420,2.964,0.959746
,2.545636918300610,2.217,0.959756
,2.417300974638790,2.798,0.959759
,2.381919686447950,2.887,0.959773
,2.236042567403180,1.653,0.959776
,2.270535274891100,5.374,0.95978
Juhani,2.396963863290370,9.507,0.959798
,2.32887584465092,1.919,0.959802
Govert,2.227369552300180,3.010,0.959814
,2.257186643275160,1.837,0.959823
,2.172793195599840,1.965,0.959837
,2.728218071676480,4.845,0.959846
,2.29904058108217,2.520,0.959859
,2.358056680805860,1.426,0.959867
,2.369162287678950,1.971,0.959902
,2.372124982160530,2.731,0.959912
,2.54440186050161,3.179,0.959919
Quantz,2.300768695169950,3.228,0.959927
,2.454089538118950,2.751,0.959931
,2.267425292042320,4.943,0.959938
,2.337316904932580,1.328,0.959938
,2.156610130086960,1.675,0.959947
,2.393163056829260,2.176,0.959951
,2.625306034270670,2.080,0.959954
Arlenewolfe,2.300551427015630,7.139,0.959955
Fehrenbach,2.393163702383790,7.745,0.959974
,2.762513365732530,4.185,0.959996
,2.210500712263120,1.474,0.960002
,2.701209553669820,1.709,0.960009
,2.376313799419890,3.753,0.96001
,2.74375000564888,4.814,0.960024
,2.245388755418310,4.092,0.960025
,2.284625291881650,3.228,0.960032
Jaworski,2.397088267744430,2.015,0.960042
,2.153594670751060,1.591,0.960044
,2.487712104424960,4.971,0.960049
,2.532714062076820,4.882,0.96005
,2.679961164031320,1.594,0.960057
,2.364940785493100,1.951,0.960076
,2.46171942050246,5.143,0.96009
,2.302092806806660,1.262,0.960091
,2.162465007860800,2.596,0.960095
,2.694839935868730,3.164,0.9601
,2.38526610655585,5.119,0.960103
,2.238921925389180,1.860,0.960107
,2.628970376824660,5.270,0.960112
,2.380328040252960,3.332,0.960125
,2.431748380323660,6.987,0.960132
Pellegrini,2.385523365050900,3.490,0.960145
,2.413925527449090,1.929,0.960167
,2.424779445541470,1.665,0.960191
,2.175502786486150,2.026,0.960202
,2.209129553922590,2.115,0.960226
,2.265837213419320,2.728,0.960253
Duannihuang,2.270927588501390,3.149,0.960283
,2.331659658596390,3.274,0.960289
,2.346423520965510,2.136,0.960309
,2.414286458003270,1.937,0.960319
,2.602065971100360,3.080,0.960328
,2.611556822508370,0.927,0.96035
,2.302595741164710,4.103,0.960352
,2.358043352481530,4.570,0.960365
,2.627260309776080,3.602,0.960367
,2.604899693314400,5.673,0.960368
,2.558178138467010,3.809,0.960374
Malinsmith,2.875072795528820,9.574,0.960406
,2.322529184767410,3.257,0.960409
,2.424574441900750,2.506,0.96041
Vladimirov,2.425703429737050,3.308,0.96042
Kevinhawkins,2.279508426997890,6.071,0.960428
,2.327892131609030,3.382,0.960438
,2.320743281470960,2.284,0.960471
,2.238667269788300,1.932,0.960482
,2.449502504447870,2.431,0.9605
,2.629820718416660,2.652,0.960511
,2.249723462275020,2.817,0.960513
,2.327386163089210,3.186,0.960519
,2.223948501238820,1.393,0.960527
,2.331212332841440,2.110,0.960539
,2.345522863228550,5.938,0.960541
Mahalingam,2.285684794951660,2.796,0.960565
Brianjasondu,2.378473237449810,1.703,0.960589
,2.738005172718280,8.844,0.960595
,2.220053038946810,1.840,0.960605
,2.279583663770110,1.847,0.960614
,2.394844052959900,2.941,0.960644
,2.756364629712150,4.742,0.960645
,2.0321417,1.770,0.96067
,2.714974288524430,4.308,0.960682
,3.156119544454970,2.482,0.960682
,2.686652536986700,4.599,0.960701
,2.362196519067650,1.658,0.960702
,2.301008594325940,3.010,0.960718
,2.162368780621950,3.479,0.960719
,2.449038318552460,2.419,0.960761
,2.384053318486010,2.898,0.960766
,2.320490873186630,2.516,0.960777
,2.347298758858800,1.467,0.960781
,2.423247882352400,1.490,0.960795
,2.66065609036884,2.066,0.960808
,2.196419888334450,1.389,0.960809
,2.238601615739360,2.377,0.960809
Runcorn,2.198742682932420,3.944,0.960814
,2.399463591672770,2.386,0.960816
,2.279463111150420,1.438,0.960823
,2.552067885475690,3.560,0.960824
Kathyliu,2.371600031592160,2.726,0.960847
,2.326569969218750,1.539,0.960848
,2.223561785274040,3.404,0.960858
,2.590143774003640,3.200,0.960864
,2.682791610896560,5.122,0.960869
,2.599903487011840,5.362,0.960871
,2.168617053841050,5.387,0.960872
Floris-Jan,2.449558857211400,13.743,0.960898
,2.404675716981530,4.882,0.960903
,1.965315950554800,1.083,0.960917
,2.157777835268650,2.933,0.960926
,2.278701536450730,2.762,0.96094
,2.666080178118700,1.377,0.960941
,2.313590110174000,1.740,0.960945
Saltzman,2.338972762221200,5.418,0.960949
Rameau,2.417672543940670,2.988,0.96095
,2.306252302930520,3.179,0.960953
,2.310310921398890,3.519,0.960962
,2.729727085920910,2.429,0.960972
,2.354088828646550,2.360,0.960973
,2.304652997210090,2.173,0.960975
,2.77892657898588,6.504,0.96102
,2.107710678903770,2.076,0.961021
,2.377623499092000,3.905,0.961043
,2.56774593669902,3.100,0.961046
,2.424594731257420,1.714,0.961048
,2.689373600738990,2.964,0.96105
,2.699730743569640,4.396,0.961053
,2.361046563746400,8.275,0.961061
,2.7638539,1.557,0.961061
,2.718615030748210,2.800,0.961063
,2.579941248420730,3.318,0.961074
,2.212450619644820,2.568,0.961075
,2.376254399991250,3.642,0.961081
,2.239609983979290,2.070,0.961082
,2.263938083854150,2.611,0.961105
Tanna,2.231076215267460,2.141,0.961111
,2.669325008218130,1.493,0.961111
Henyey,2.248644270169940,10.958,0.961122
,2.348473901261200,1.427,0.961126
,2.201768397411030,1.495,0.961129
,2.596218664497660,3.369,0.961135
,2.280489332649100,1.912,0.961136
,2.612640120967440,2.951,0.961143
,2.282858054953890,3.116,0.961145
,2.498409516932660,3.533,0.961164
,2.297187803053200,2.905,0.961167
,2.396055856968660,3.618,0.961168
,2.421588973957760,2.088,0.961175
,2.762895329932770,5.237,0.96119
,2.250815387533640,2.125,0.961203
,2.434434585872340,3.051,0.961213
,2.291499800290570,1.798,0.961221
,2.261576457451860,2.061,0.961227
,2.386297284601460,5.396,0.961236
,2.544627914835660,3.871,0.961245
,2.204996476484370,2.443,0.961259
,2.849266760467420,2.422,0.96126
,2.225919707781320,1.863,0.961278
Pietrocascella,2.160222911498900,2.130,0.961295
,2.646790727647440,2.279,0.961295
,3.005582621007020,2.735,0.961309
,2.287354831821530,1.865,0.961324
,2.268750165953030,2.451,0.961345
Araas,2.311914185497910,3.554,0.961348
,2.370493962342580,2.070,0.96139
,2.162156784485500,1.706,0.961402
,2.347507792502440,1.349,0.961436
,2.552874122085770,4.195,0.961438
Lunacharsky,2.354927564645880,12.954,0.961447
Decaro,2.607777062860780,10.516,0.961449
,2.23644890359442,1.778,0.961452
Kravtsov,2.629716812242210,10.746,0.961454
,2.358743690826090,1.953,0.961476
,2.408734904648890,4.427,0.961476
Saint-Aignan,2.592395282461810,7.828,0.961486
,2.425917414227360,5.567,0.961487
,2.536510819115950,2.034,0.96149
,2.271256829623200,5.077,0.961493
,2.422488030291950,1.690,0.961502
,2.18472324436248,2.017,0.961505
,2.487564222837850,3.074,0.961512
Baize,2.391721699817520,14.411,0.961513
,2.573625031662330,3.496,0.961515
,2.301004791562250,3.184,0.961518
Andreapugh,2.442434877631940,2.829,0.961521
,2.39455849212155,1.757,0.961525
,2.606845704600720,6.494,0.96154
,2.465130166065680,3.490,0.961551
,2.422333431161800,3.125,0.961565
,2.262212733217050,1.860,0.961566
,2.382267429750780,2.998,0.961571
Komendantov,2.467589935027320,6.084,0.961573
,2.540618648027660,2.722,0.961577
,2.467916029723860,3.423,0.961585
,2.351689157202210,2.561,0.961587
,2.302143619481330,2.687,0.961613
,2.409994780993450,3.014,0.961628
,2.527032124311840,2.212,0.96164
,2.351364740104850,1.681,0.961644
,2.245125780635900,1.984,0.961647
,2.712383908088070,4.743,0.961651
,2.411178633895570,3.629,0.961653
,2.172200822072570,2.197,0.961657
,2.751853942208050,2.187,0.96167
,2.409234959340530,8.201,0.961682
,2.42567980319457,2.351,0.961684
,3.153870320380500,7.908,0.961702
,2.280017361973580,4.210,0.961704
,2.16652010960073,1.653,0.961707
,2.194645986321120,1.740,0.961729
,2.657881746076710,3.847,0.961737
,2.296118253403110,2.047,0.961756
,2.41411045196163,3.531,0.961758
,2.340999475797920,3.036,0.96177
,2.332989522599890,2.703,0.961775
,2.195027560654120,3.187,0.96178
Mercatali,2.14493676168107,1.270,0.961784
,2.624349368250340,5.548,0.96184
,2.854773502290800,1.789,0.96184
,3.014808971013130,7.146,0.961846
,2.286483431507680,1.682,0.961855
,2.286638235405240,1.326,0.961858
Dolsky,2.448208771612520,7.758,0.961862
,2.296006401911500,4.744,0.961881
,2.346976768663540,2.711,0.961882
,2.398069034768390,5.293,0.961907
,2.443600048225050,4.926,0.961912
,2.324606917552120,2.260,0.961929
,2.381154261409850,3.171,0.961929
,2.504165190432550,1.391,0.961933
Ericacurran,2.279797296598800,3.327,0.961935
,2.286916120825480,3.991,0.961943
,2.358921863919160,2.190,0.961945
,2.399398277837090,4.293,0.96195
,2.411539217092800,3.311,0.961953
,2.22722280874987,1.699,0.961964
,2.347973952419220,3.373,0.961975
Muroski,2.389132661668910,6.442,0.962006
,2.619363871614320,1.634,0.962045
,2.392421682832700,5.594,0.962061
,2.465047471293860,1.723,0.962065
Jingyuanluo,2.610992895576470,10.489,0.962069
,2.443024927919420,1.755,0.962078
,2.556850538753250,6.249,0.962151
,2.73272264106645,3.654,0.962168
,2.322632350557760,1.905,0.962171
,2.185137211886350,4.104,0.962175
,2.161651476539050,2.634,0.96218
,2.576274508171410,3.217,0.962187
Violaumayer,2.486666334947780,10.229,0.962196
,2.625998308546110,1.365,0.962196
,2.542998675897100,7.227,0.962197
,2.388518687831870,2.943,0.962205
,2.234088687771550,1.350,0.962214
,2.565109985476130,4.786,0.962221
,2.151395081621030,1.979,0.962258
,2.449855246159400,1.499,0.962271
,2.200775638999430,2.975,0.962276
Kimgyehyun,2.214153476422570,3.337,0.962306
,2.734468890369460,8.812,0.962306
,2.521036620085300,1.830,0.962311
Georgekoenig,2.267178495088280,2.456,0.962313
,2.319379464911930,1.818,0.962319
,2.632837330849820,3.723,0.96233
,2.373682876090650,4.641,0.962345
Porter,2.234494632403340,8.370,0.962346
,2.377995976513110,1.725,0.962363
,2.657112806913280,2.230,0.962369
,3.034679206839770,5.045,0.962369
,2.443131573992140,2.448,0.962375
,2.39242341605897,3.619,0.962398
,2.561833894287900,1.539,0.962399
Gersuind,2.589936835972480,55.258,0.962414
,2.378771678514850,4.184,0.962417
Lubarsky,2.251948574179190,4.701,0.962429
,2.273210175012780,3.005,0.962437
,2.390701614561860,1.546,0.962443
,2.007511337622800,1.795,0.962455
,2.312381944959710,2.016,0.962463
,2.326467532191000,2.700,0.962479
,2.630882473665010,3.175,0.96248
,2.161579936926480,3.516,0.962481
,2.30034127653793,2.966,0.962483
,2.550869588353330,4.258,0.962484
Mitsuma,2.340409312828010,9.949,0.962486
,2.62413466529734,3.698,0.96249
,2.377276853051560,1.901,0.962496
,2.431604970654490,4.361,0.962498
,2.29299580329956,4.221,0.962501
,2.266934595466250,3.389,0.962503
Vorobjov,2.181999030603720,3.310,0.962506
,2.264101251768640,2.537,0.962512
Mayavarma,2.210291336181720,2.057,0.962516
,2.330432693094470,1.636,0.962528
,2.582091268011470,3.806,0.962531
,2.563830644476380,6.198,0.962535
,2.346396493466510,4.005,0.962551
,2.299562654676180,5.336,0.962577
Bobrov,2.700637676163090,3.842,0.962582
Wolff,2.357653582929480,6.039,0.962583
,2.311262183325590,2.958,0.962588
,2.24999178077207,2.519,0.96259
,2.441251178892150,2.870,0.962592
,2.294486880855400,2.199,0.962599
,2.606461099635890,4.444,0.962602
,2.199299881629250,2.484,0.962609
,2.35476536507899,4.897,0.96262
,2.580154448030570,1.984,0.962625
,2.358750027664680,2.721,0.962651
Onotomoko,2.278472459053560,4.305,0.962652
,2.389974634756470,1.699,0.962676
Andriana,2.25210950694203,5.479,0.962682
,2.29996026259463,1.597,0.962686
Werner,2.405992856563210,3.203,0.962686
,2.269456962421940,2.169,0.962695
,2.282771942581260,2.574,0.9627
Lindbladia,2.373675910291110,20.65,0.962728
Rebrouwer,2.373849596135700,1.631,0.962739
Jarrydlevine,2.365277690804260,3.199,0.962742
,2.394155173651870,3.014,0.962746
,2.654728709281610,1.620,0.962754
,2.399253267187840,1.757,0.962763
,2.28149421624631,1.923,0.962778
,2.457901466297380,2.584,0.962794
,2.607348073086120,4.061,0.962814
Indaram,2.405065418190810,3.254,0.962818
,2.786753136652410,8.819,0.962825
,2.211096991577280,2.170,0.962827
Pazin,2.438035047791560,5.667,0.962828
,2.446298675166740,1.596,0.962836
,2.179683645054060,1.902,0.96284
,2.57560175393067,2.796,0.962847
,2.366485091482350,1.540,0.962852
,2.551051405467000,6.195,0.962852
,2.352300060613990,2.450,0.962861
,2.188023330550840,1.754,0.962868
Medi,2.21421692776716,4.809,0.962887
,2.364666638470350,4.027,0.9629
,3.039703317284600,5.400,0.962919
,2.623571195496000,10.597,0.962921
,2.404409328727780,6.401,0.962927
Pax,2.588806477163650,63.909,0.962939
,2.338561285459650,2.380,0.962941
,2.330874307691540,4.163,0.96295
Zdenka,2.198905966276880,5.399,0.962962
,2.27604179303902,2.336,0.962966
Michaeladams,2.386847186556550,9.050,0.962967
,2.388193999254070,1.373,0.962982
,2.606283358226150,4.468,0.962987
,2.639970769224410,5.459,0.962991
,2.378727907640260,1.493,0.962993
,2.546410759715750,1.312,0.962997
Johnnyweir,2.430546397004220,5.693,0.963
,2.58662650307018,3.324,0.963012
,2.690921045632870,4.532,0.963012
Poelchau,2.28889705927872,4.902,0.963018
,2.454121525858680,4.996,0.963025
,2.463288854238210,5.738,0.963036
,2.428364887259480,1.542,0.963051
,2.249506313344070,2.232,0.963055
,2.416310048540720,3.801,0.963065
,2.310948713176020,1.674,0.963089
,2.376619700006460,2.634,0.963093
,2.299408073080980,5.795,0.963105
,2.679887908124310,6.569,0.963106
,2.416976525068630,2.283,0.96311
,2.739020645392780,2.612,0.963113
,2.640144822059720,2.109,0.963119
Cuppy,2.326506925658090,1.795,0.963123
,2.169660401599380,1.884,0.963134
,2.42638519511675,1.498,0.963147
,2.417571163153030,2.204,0.963149
,2.447584515990440,2.562,0.963159
Amyjin,2.321569115891250,1.759,0.963163
,2.540959502195000,2.847,0.963168
,2.876652630875640,2.154,0.963172
,2.433248550663670,4.015,0.963187
,2.295088125344930,2.095,0.963205
,2.335017733515960,2.116,0.963214
,2.291746313056920,2.590,0.963221
,2.266151216057060,2.132,0.963223
,2.476261301981790,3.658,0.963233
,2.228099353288480,3.481,0.963242
,2.555812339993410,3.753,0.963255
,2.245771466060770,1.874,0.963277
,2.563320724464270,1.960,0.963285
,2.64381764780033,3.961,0.963292
,2.395574933050340,2.193,0.963303
,2.608898180108880,5.663,0.963308
,2.304424016525030,2.503,0.963311
,2.311144771798250,2.410,0.963325
,2.38378056155892,2.543,0.963335
,2.683498151743560,12.002,0.963336
,2.340805358138180,2.559,0.963356
Hibbitts,2.387134925790590,4.155,0.963365
,2.408041095810540,5.170,0.963376
,2.404363450546950,5.868,0.963383
Harriet,2.229549446328830,4.968,0.963408
,2.617859133670950,6.847,0.96341
,2.347662390170100,2.298,0.963416
,2.596015827824540,3.904,0.963425
,2.268118038834360,3.180,0.963437
Sirichelson,2.442183028590760,3.944,0.963443
Yurka,2.364159621193200,3.088,0.963452
Arequipa,2.589509761866870,47.804,0.963454
,2.398430779481070,2.678,0.963456
,2.362381394712240,3.413,0.963462
,2.378454775105840,3.355,0.963462
,2.405428783822150,3.390,0.963465
,2.459798774313240,5.239,0.963485
,2.391445819471150,5.327,0.963491
,2.625008379017610,1.480,0.963503
Johnpond,2.259023453636460,3.952,0.963504
,2.427167301888080,1.385,0.963511
,2.235711953239630,4.001,0.96353
,2.337786147467970,3.626,0.963534
Bohsternberk,2.176686243931930,4.512,0.963535
,2.636926979998210,2.695,0.963536
,2.368305441573170,2.089,0.96356
Davidpatterson,2.135513554101970,1.503,0.963561
,2.675588374299220,2.423,0.963579
,2.210951749773630,3.482,0.963584
,2.409134750618060,6.159,0.963589
,2.316619874118870,3.230,0.963591
,2.709856430503670,5.798,0.963596
Bertin,2.480910390423360,7.132,0.963625
,2.312893351116880,4.015,0.963632
,2.376662926864530,3.198,0.963635
,2.689218916100410,4.383,0.963644
Anhui,2.226979128597360,7.332,0.963652
Nezval,2.433455030807680,3.802,0.963663
,2.447206278000550,3.267,0.963668
,2.40863263311883,6.746,0.963674
,2.394487653490060,4.373,0.963684
,2.4293942103537,4.478,0.963687
,2.567173743796960,3.541,0.963688
,2.357712488308520,2.809,0.963707
,2.316446110331950,4.218,0.963728
,2.196912770236680,3.539,0.963737
,2.54731502016651,3.512,0.963748
,2.210655058340170,1.712,0.963754
McKellar,2.420697627145970,8.439,0.963766
,2.286487359184800,2.811,0.963796
Staceyraw,2.358037343293340,4.578,0.963809
,2.415927343377480,4.153,0.963812
,2.675588793734200,2.335,0.963829
,2.320540913364530,1.596,0.963839
,2.3550952816456,1.452,0.963844
Vanderlinden,2.238961366612880,5.459,0.963846
,2.288583558737810,5.024,0.963872
,2.411495140943840,3.812,0.963873
Kogure,2.588536560302940,8.136,0.963876
,2.3351686488315,2.623,0.963877
,2.374240217700710,1.657,0.963886
,2.240123828181310,2.165,0.963896
Juanvictoria,2.366467692967220,8.264,0.963916
,2.288387979804110,2.207,0.963935
,2.430087605443490,3.408,0.963935
,2.799699480048760,5.791,0.963949
Braunstein,2.262678534415940,1.659,0.963966
,2.246192933831300,2.507,0.963976
,2.636168888646620,1.977,0.963984
,2.273953804243490,1.919,0.963992
,2.307791471077240,2.448,0.964007
,2.548335265241000,2.920,0.964028
,2.261184102037390,2.196,0.964039
,2.65487190672898,1.473,0.964042
,2.435443962810540,1.841,0.96405
Fibonacci,2.297690979086140,7.379,0.964054
,2.753308642172340,1.802,0.964054
,2.545391410610560,1.751,0.964063
,2.44435582564428,1.670,0.964069
Kobe,2.422614214805850,3.087,0.964074
,2.165982342407790,1.450,0.964076
,2.418457904961100,2.661,0.964081
,2.77105421300458,2.921,0.964085
,2.626961733672090,2.805,0.964091
,2.363092743488510,2.973,0.964098
,2.302084653038430,5.948,0.964099
,2.42895377471329,1.966,0.964106
,2.373272488080940,4.082,0.964125
,2.424939287864920,2.893,0.964126
,2.440313946591230,2.048,0.964137
,2.733052556106220,3.012,0.964138
,2.591933722765800,1.442,0.964141
,2.333160439545990,1.444,0.964151
,2.657913066927560,1.506,0.964156
,2.353692211349230,1.735,0.96416
,2.355473268931100,2.319,0.964172
,2.215450809360230,3.942,0.964175
,2.18511597312476,2.058,0.964176
,2.410608663715170,2.628,0.964194
